id,parent_id,name,display_name,path,depth,is_leaf,children_count,description,boundaries
421,417,Water Services,Personal Finance: Water Services,Personal Finance > Home Utilities > Water Services,3,True,0,"Water service charges, consumption monitoring, billing disputes, and account management for residential water utility providers.","This category covers water-specific utility costs and issues, distinct from energy utilities (Gas and Electric), telecommunications services (Internet and Phone), and other home utilities."
422,,Pets,Pets: Pets,Pets,1,False,9,"Content related to the care, ownership, behavior, and companionship of domesticated animals kept primarily for personal enjoyment or emotional support.","This category encompasses the full spectrum of pet-related topics and distinguishes itself from Hobbies & Interests by focusing specifically on animal companionship rather than general leisure activities, and from Healthy Living by addressing pet health through its Veterinary Medicine subcategory rather than human wellness."
423,422,Birds,Pets: Birds,Pets > Birds,2,True,0,"Content about domesticated birds kept as companions or in captivity, including their care, behavior, breeding, and species-specific information.","This category focuses exclusively on avian pets, distinguishing itself from Reptiles (which covers non-avian species), Veterinary Medicine (general animal health), Pet Supplies (equipment and food), and other sibling categories that address mammals or aquatic animals."
424,422,Cats,Pets: Cats,Pets > Cats,2,True,0,"Content about domestic cats, including their breeds, behavior, care, health, training, and ownership experiences.","This category focuses specifically on feline pets, distinguishing it from canine pets (Dogs), avian pets (Birds), aquatic pets (Fish and Aquariums), exotic pets (Reptiles), farm or large domestic animals (Large Animals), and professional veterinary or supply topics (Veterinary Medicine, Pet Supplies, Pet Adoptions)."
425,422,Dogs,Pets: Dogs,Pets > Dogs,2,True,0,"Content about domesticated canines kept as companions, including their care, behavior, training, and breed-specific information.","This category covers dogs specifically, distinguishing it from other pet types like cats and birds, while excluding general veterinary services, pet supplies, large farm animals, and adoption services that span multiple species."
426,422,Fish and Aquariums,Pets: Fish and Aquariums,Pets > Fish and Aquariums,2,True,0,"Content about selecting, maintaining, and caring for fish species and aquatic habitats used for pet-keeping purposes.","This category focuses specifically on aquatic pets and their tank environments, distinct from birds, reptiles, and land-based mammals, while excluding general pet supplies sold across all pet types and veterinary medical services."
427,422,Large Animals,Pets: Large Animals,Pets > Large Animals,2,True,0,"Content about domesticated animals kept as pets that are too large to fit comfortably in standard household spaces, including horses, llamas, alpacas, donkeys, and similar species.","This category covers oversized companion animals that require substantial space and resources, distinguishing it from Birds, Cats, Dogs, and Reptiles which are smaller companion animals, and from Pet Supplies, Pet Adoptions, and Veterinary Medicine which address other pet-related topics rather than specific animal types."
428,422,Pet Adoptions,Pets: Pet Adoptions,Pets > Pet Adoptions,2,True,0,"Content about finding, acquiring, and rehoming companion animals through shelters, rescue organizations, adoption agencies, and private adoptions.","This category covers the adoption process across all animal types, while sibling categories focus on specific animal species, veterinary care, supplies, or large livestock."
429,422,Reptiles,Pets: Reptiles,Pets > Reptiles,2,True,0,"Reptiles and amphibians kept as domestic animals, including snakes, lizards, turtles, geckos, iguanas, and frogs.","This category covers cold-blooded vertebrates with scales or moist skin, distinguishing it from warm-blooded pets like Birds, Cats, and Dogs, and from aquatic-only animals in Fish and Aquariums."
430,422,Veterinary Medicine,Pets: Veterinary Medicine,Pets > Veterinary Medicine,2,True,0,"Content focused on the medical care, treatment, diagnosis, and health management of pets, including veterinary procedures, animal health conditions, medications, and professional veterinary services.","This category encompasses medical and health topics applicable across all pet types, whereas sibling categories either specialize in specific pet species (Birds, Cats, Dogs, Fish, Reptiles, Large Animals) or address non-medical pet topics like adoption and supplies."
431,422,Pet Supplies,Pets: Pet Supplies,Pets > Pet Supplies,2,True,0,"Pet Supplies contains products, equipment, and accessories used to care for, feed, house, or entertain pets of any species.","Pet Supplies differs from its siblings by focusing on general items and tools rather than specific animal types, veterinary services, or adoption services."
432,,Pop Culture,Pop Culture: Pop Culture,Pop Culture,1,False,8,"Pop culture encompasses entertainment, celebrities, trends, and media phenomena that achieve widespread popularity and cultural relevance among the general public.","Pop Culture is distinguished from its siblings by focusing on celebrity-driven entertainment and viral social phenomena, whereas Movies, Television, Music and Audio, and Video Gaming address specific entertainment mediums, while Sports, Fine Art, and other siblings cover distinct cultural domains."
433,432,Celebrity Deaths,Pop Culture: Celebrity Deaths,Pop Culture > Celebrity Deaths,2,True,0,"Content about the deaths of famous actors, musicians, athletes, public figures, and other celebrities, including obituaries, tributes, and circumstances surrounding their passing.","This category focuses exclusively on the event of a celebrity's death and its aftermath, whereas sibling categories cover living celebrities' relationships, residences, fashion choices, family structures, scandals, pregnancies, and comedic entertainment content."
434,432,Celebrity Families,Pop Culture: Celebrity Families,Pop Culture > Celebrity Families,2,True,0,"Content about the family structures, dynamics, genealogies, and multi-generational aspects of celebrities, including parents, siblings, children, and extended family members.","This category focuses on family composition and kinship rather than romantic partnerships (Celebrity Relationships), residential properties (Celebrity Homes), expectant status (Celebrity Pregnancy), fashion choices (Celebrity Style), moral controversies (Celebrity Scandal), or comedic content (Humor and Satire)."
435,432,Celebrity Homes,Pop Culture: Celebrity Homes,Pop Culture > Celebrity Homes,2,True,0,"Content about the residences, properties, architectural features, and interior design of celebrities, including tours, renovations, purchases, and sales of their homes.","This category focuses exclusively on the physical spaces and real estate owned by celebrities, whereas sibling categories address their personal relationships, fashion choices, scandals, deaths, family structures, and humorous commentary about celebrity culture."
436,432,Celebrity Pregnancy,Pop Culture: Celebrity Pregnancy,Pop Culture > Celebrity Pregnancy,2,True,0,"Content about pregnancies, expecting babies, and prenatal experiences of public figures and celebrities.","This category focuses specifically on the pregnancy period and expectancy itself, distinguishing it from Celebrity Families (which covers broader family dynamics and children after birth), Celebrity Relationships (which focuses on romantic partnerships), and Celebrity Scandal (which addresses controversies rather than pregnancy announcements or updates)."
437,432,Celebrity Relationships,Pop Culture: Celebrity Relationships,Pop Culture > Celebrity Relationships,2,True,0,"Content about romantic partnerships, dating, breakups, engagements, and marriages involving public figures and celebrities.","This category focuses exclusively on the relational dynamics and status of celebrity couples, distinguishing it from Celebrity Families (which covers broader kinship structures), Celebrity Pregnancy (which addresses reproductive milestones), and Celebrity Scandal (which addresses misconduct rather than relationship formation or dissolution)."
438,432,Celebrity Scandal,Pop Culture: Celebrity Scandal,Pop Culture > Celebrity Scandal,2,True,0,"Newsworthy incidents involving public figures that damage their reputation, including allegations of misconduct, legal troubles, substance abuse, affairs, or other controversial behavior.","This category focuses on negative or damaging events affecting celebrities' public image, whereas Celebrity Relationships covers romantic partnerships, Celebrity Families addresses kinship structures, Celebrity Pregnancies documents expected births, Celebrity Homes showcases residences, Celebrity Style highlights fashion choices, Celebrity Deaths reports fatalities, and Humor and Satire presents comedic or ironic content."
439,432,Celebrity Style,Pop Culture: Celebrity Style,Pop Culture > Celebrity Style,2,True,0,"Content about fashion choices, red carpet appearances, personal wardrobes, grooming trends, and style icons associated with entertainment industry celebrities.","This category focuses exclusively on how celebrities dress and present themselves aesthetically, distinguishing it from Celebrity Homes (physical residences), Celebrity Relationships (romantic partnerships), Celebrity Scandal (controversial behavior), and other sibling categories that address different aspects of celebrity life."
440,432,Humor and Satire,Pop Culture: Humor and Satire,Pop Culture > Humor and Satire,2,True,0,"This category contains comedic content, satirical commentary, funny moments, and humorous entertainment featuring public figures or entertainment industry trends.","It is distinguished from its siblings by focusing on intentional comedy and satirical content rather than factual reporting about celebrities' personal milestones, relationships, scandals, appearance, or lifestyle choices."
441,,Real Estate,Real Estate: Real Estate,Real Estate,1,False,11,"Real estate encompasses the buying, selling, renting, leasing, and development of properties including residential, commercial, and industrial buildings and land.","Real estate is distinguished from Personal Finance by focusing on physical property transactions and management rather than general financial planning, investment portfolios, or banking services."
442,441,Apartments,Real Estate: Apartments,Real Estate > Apartments,2,True,0,"Residential units in multi-unit buildings or complexes where occupants typically lease individual units as their primary residence, distinguishable from single-family dwellings.","Apartments differ from Houses (single-family residences), Vacation Properties (short-term leisure rentals), Hotel Properties (commercial lodging), and other non-residential or non-standard residential property types by being permanent residential rental units in multi-unit structures."
443,441,Retail Property,Real Estate: Retail Property,Real Estate > Retail Property,2,True,0,"Retail Property refers to real estate designed and used for commercial retail operations, including storefronts, shopping centers, malls, and standalone retail buildings where goods and services are sold to consumers.","Retail Property is distinguished from its siblings by its primary purpose of direct consumer sales, differing from Office Property (business services), Industrial Property (manufacturing/storage), Hotel Properties (temporary lodging), and residential categories (Apartments, Houses, Vacation Properties), while excluding undeveloped Land and Farms and Developmental Sites."
444,441,Vacation Properties,Real Estate: Vacation Properties,Real Estate > Vacation Properties,2,True,0,"Residential or commercial properties purchased or rented primarily for temporary leisure use, such as beach houses, mountain cabins, ski chalets, and short-term rental properties designed for vacationing guests.","This category differs from its siblings by focusing on properties whose primary purpose is temporary recreational occupation by non-owner users, rather than permanent residences (Houses, Apartments), commercial operations (Retail, Hotel, Office, Industrial), investment development (Developmental Sites), agricultural use (Land and Farms), or transaction services (Real Estate Buying/Selling, Renting/Leasing)."
445,441,Developmental Sites,Real Estate: Developmental Sites,Real Estate > Developmental Sites,2,True,0,"Undeveloped or partially developed properties acquired with the intent to construct buildings, improve infrastructure, or significantly transform the land for future commercial, residential, or mixed-use purposes.","This category focuses on raw land or properties in early stages of development requiring substantial construction or improvement, distinguishing it from ready-to-use properties like Apartments, Houses, and Retail Property, and from transactional categories like Real Estate Buying and Selling or Real Estate Renting and Leasing."
446,441,Hotel Properties,Real Estate: Hotel Properties,Real Estate > Hotel Properties,2,True,0,Hotel Properties contains real estate assets operated as commercial lodging facilities that provide short-term accommodations to guests in exchange for nightly or periodic rental fees.,"This category is distinguished from Vacation Properties by its commercial operation model and professional management, from Apartments by its transient guest model rather than long-term residential leasing, and from other commercial property types by its primary use as a hospitality and accommodation business rather than retail, office, or industrial operations."
447,441,Houses,Real Estate: Houses,Real Estate > Houses,2,True,0,"This category contains content about single-family residential dwellings and multi-unit residential buildings designed primarily for permanent occupant ownership, including their purchase, sale, financing, maintenance, and property management.","Houses are distinguished from Apartments (which focus on rental units in multi-unit complexes), Vacation Properties (seasonal or short-term residential properties), and other Real Estate siblings by their primary function as permanent owner-occupied residential homes rather than investment rental units, commercial spaces, or specialized properties."
448,441,Industrial Property,Real Estate: Industrial Property,Real Estate > Industrial Property,2,True,0,"Industrial property includes warehouses, manufacturing facilities, distribution centers, and other structures designed for production, storage, or logistics operations.","This category focuses on facilities built for industrial production and heavy commercial use, distinguishing it from retail (customer-facing sales), office (administrative work), apartments and houses (residential), vacation properties (tourism), hotel properties (hospitality), developmental sites (unconstructed land with development potential), and land and farms (agricultural or raw land)."
449,441,Land and Farms,Real Estate: Land and Farms,Real Estate > Land and Farms,2,True,0,"Land and farms are undeveloped or agricultural properties primarily used for crop production, animal husbandry, or natural resource extraction.","This category is distinguished from its siblings by focusing on rural, agricultural, or raw land holdings rather than developed commercial structures (retail, office, industrial, hotel), residential buildings (houses, apartments), vacation-oriented properties, or real estate services (buying, selling, renting, leasing)."
450,441,Office Property,Real Estate: Office Property,Real Estate > Office Property,2,True,0,"Content covering commercial office buildings, office spaces, and office complexes designed for business use, including leasing, sales, management, and investment of office properties.","This category focuses exclusively on office-based commercial real estate, distinguishing it from residential properties (Apartments, Houses, Vacation Properties), retail and hospitality uses (Retail Property, Hotel Properties), industrial purposes (Industrial Property), undeveloped real estate (Land and Farms, Developmental Sites), and general real estate transaction or service categories (Real Estate Buying and Selling, Real Estate Renting and Leasing)."
451,441,Real Estate Buying and Selling,Real Estate: Real Estate Buying and Selling,Real Estate > Real Estate Buying and Selling,2,True,0,"Content about the processes, strategies, and transactions involved in purchasing and selling residential, commercial, and investment properties, including pricing, negotiations, legal documentation, and market analysis.","This category encompasses the transactional mechanics and decision-making applicable across all property types, while its siblings each address the specific characteristics, markets, and considerations unique to particular property categories like apartments, retail, or industrial uses."
452,441,Real Estate Renting and Leasing,Real Estate: Real Estate Renting and Leasing,Real Estate > Real Estate Renting and Leasing,2,True,0,"This category encompasses services, transactions, and information related to renting and leasing residential, commercial, and industrial properties rather than purchasing them outright.","It differs from Real Estate Buying and Selling by focusing on temporary or ongoing occupancy agreements rather than ownership transfer, and from specific property type categories (Apartments, Houses, Retail Property, etc.) by addressing the rental/leasing mechanism itself regardless of property classification."
453,,Religion & Spirituality,Religion & Spirituality: Religion & Spirituality,Religion & Spirituality,1,False,10,"This category encompasses content related to organized religions, spiritual practices, belief systems, and faith-based philosophies that guide how people understand the sacred, the divine, or existential meaning.","Religion & Spirituality is distinguished from its siblings by focusing on faith, theology, and spiritual worldviews rather than on secular practices like Careers, Shopping, or Sports, or on other dimensions of human experience like Family and Relationships or Medical Health."
454,453,Agnosticism,Religion & Spirituality: Agnosticism,Religion & Spirituality > Agnosticism,2,True,0,Content addressing the philosophical position that the existence of God or ultimate truth is unknowable or that knowledge claims about divinity cannot be verified through reason or evidence.,"Agnosticism differs from Atheism by affirming that God's existence is unknowable rather than rejecting belief in God outright, and differs from the other religious traditions by representing a position on epistemological limits rather than adherence to a specific faith practice or doctrine."
455,453,Spirituality,Religion & Spirituality: Spirituality,Religion & Spirituality > Spirituality,2,True,0,"Spirituality encompasses personal beliefs, practices, and experiences focused on connection to something transcendent or sacred, without adherence to a specific organized religion or doctrine.","This category differs from its siblings by emphasizing individual spiritual seeking and general sacred connection rather than commitment to a particular faith tradition (Buddhism, Christianity, Hinduism, Islam, Judaism, Sikhism), explicit non-belief positions (Atheism, Agnosticism), or supernatural interpretations of celestial bodies (Astrology)."
456,453,Astrology,Religion & Spirituality: Astrology,Religion & Spirituality > Astrology,2,True,0,"Astrology is the belief system and practice of interpreting celestial bodies' positions and movements to understand human affairs, personality traits, and future events.","Astrology differs from its siblings by focusing specifically on the predictive and interpretive framework derived from planetary and stellar positions, rather than addressing broader spiritual philosophies (Spirituality), organized religions with theological doctrines (Buddhism, Christianity, Hinduism, Islam, Judaism, Sikhism), or positions on belief in deity (Agnosticism, Atheism)."
457,453,Atheism,Religion & Spirituality: Atheism,Religion & Spirituality > Atheism,2,True,0,The absence of belief in deities and rejection of theistic claims based on insufficient evidence or logical argument.,"Atheism differs from agnosticism by making a definitive stance on non-belief rather than suspending judgment, and from spirituality by rejecting supernatural claims entirely rather than exploring non-religious transcendence."
458,453,Buddhism,Religion & Spirituality: Buddhism,Religion & Spirituality > Buddhism,2,True,0,"Buddhism encompasses the teachings, practices, and philosophy originating from the Buddha's enlightenment, including meditation, dharma, and the path to liberation from suffering.","Buddhism is distinguished from its siblings by its focus on the Four Noble Truths and the Eightfold Path as methods for achieving enlightenment, rather than on theistic belief systems (Christianity, Islam, Judaism), deity-centered practices (Hinduism, Sikhism), skepticism toward religious claims (Agnosticism, Atheism), or non-doctrine-based spiritual exploration (Spirituality, Astrology)."
459,453,Christianity,Religion & Spirituality: Christianity,Religion & Spirituality > Christianity,2,True,0,"Christian faith, theology, practices, and teachings centered on the life, death, and resurrection of Jesus Christ as documented in the Bible and interpreted through Christian tradition.","This category encompasses specifically Christian beliefs and practices, distinguishing it from other monotheistic religions (Islam, Judaism), non-theistic philosophies (Atheism, Agnosticism), Eastern religions (Buddhism, Hinduism, Sikhism), and non-religious spirituality (Spirituality, Astrology)."
460,453,Hinduism,Religion & Spirituality: Hinduism,Religion & Spirituality > Hinduism,2,True,0,"Hinduism encompasses the diverse religious and philosophical traditions originating in the Indian subcontinent, centered on concepts such as dharma, karma, samsara, and the pursuit of moksha through various paths of devotion, knowledge, and action.","Hinduism is distinguished from its siblings by its specific historical roots in South Asia and its distinct theological frameworks, making it separate from the monotheistic religions (Christianity, Islam, Judaism), the related but distinct traditions (Buddhism, Sikhism), and the broader philosophical categories (Spirituality, Agnosticism, Atheism, Astrology)."
461,453,Islam,Religion & Spirituality: Islam,Religion & Spirituality > Islam,2,True,0,"Islam is the monotheistic Abrahamic religion based on the teachings of the Prophet Muhammad and the sacred text of the Quran, practiced by over 1.8 billion Muslims worldwide.","This category is distinguished from its sibling categories by its specific focus on Islamic theology, practices, and traditions rather than covering general spirituality, other world religions, or secular worldviews like atheism and agnosticism."
462,453,Judaism,Religion & Spirituality: Judaism,Religion & Spirituality > Judaism,2,True,0,"Content concerning Jewish faith, practice, history, theology, and culture, including Jewish law (halakha), lifecycle traditions, holidays, and Jewish identity.","This category is distinguished from its siblings by focusing exclusively on Judaism's distinct doctrines, rituals, and communities, rather than general spirituality, other world religions, or secular philosophical positions on belief."
463,453,Sikhism,Religion & Spirituality: Sikhism,Religion & Spirituality > Sikhism,2,True,0,"Sikhism encompasses the monotheistic faith founded in Punjab in the 15th century by Guru Nanak, which emphasizes devotion to God (Waheguru), the equality of all humans regardless of caste or gender, and the teachings of ten Gurus recorded in the Guru Granth Sahib.","Sikhism is distinguished from its siblings by its specific doctrinal tradition, historical Guru lineage, and foundational texts, whereas Spirituality is a broader non-denominational concept, Astrology focuses on celestial influences, Agnosticism and Atheism represent non-belief positions, and Buddhism, Christianity, Hinduism, Islam, and Judaism are"
464,,Science,Science: Science,Science,1,False,8,"Content about scientific principles, discoveries, research, and natural phenomena across disciplines like biology, chemistry, physics, and earth sciences.","Science is distinguished from Technology & Computing by focusing on understanding natural systems and fundamental laws rather than applied tools and engineered solutions, and from Medical Health by addressing general scientific inquiry rather than human physical and mental wellness specifically."
465,464,Biological Sciences,Science: Biological Sciences,Science > Biological Sciences,2,True,0,"Content covering the structure, function, behavior, and interactions of living organisms, including anatomy, physiology, ecology, evolution, and microbiology.","This category encompasses the study of life itself and its organizational systems, distinct from Chemistry (non-living matter and reactions), Genetics (heredity mechanisms specifically), Environment (ecosystems and conservation), Geography (spatial and human systems), Geology (Earth's structure), Physics (fundamental forces), and Space and Astronomy (celestial bodies)."
466,464,Chemistry,Science: Chemistry,Science > Chemistry,2,True,0,"Chemistry covers the study of matter, its properties, reactions, composition, and the bonds and forces between atoms and molecules.","Chemistry is distinguished from its siblings by focusing on the atomic and molecular level of matter itself, rather than biological systems (Biological Sciences), heredity (Genetics), Earth systems (Environment, Geography, Geology), physical forces and motion (Physics), or celestial objects (Space and Astronomy)."
467,464,Environment,Science: Environment,Science > Environment,2,True,0,"Content addressing the interconnection of organisms with their physical surroundings, including ecosystems, conservation, pollution, climate systems, and environmental sustainability.","This category focuses on the relationships between living things and their environment rather than the internal mechanisms of organisms (Biological Sciences), chemical processes themselves (Chemistry), heredity patterns (Genetics), Earth's physical features and human societies (Geography), rock and mineral composition (Geology), fundamental forces and motion (Physics), or celestial bodies (Space and Astronomy)."
468,464,Genetics,Science: Genetics,Science > Genetics,2,True,0,"Content covering the study of heredity, genes, DNA, mutations, inheritance patterns, and the molecular mechanisms of how traits are passed between organisms and generations.","This category focuses specifically on the science of inheritance and gene function, distinguishing it from the broader Biological Sciences category and from Chemistry, which covers molecular structure without focusing on hereditary function."
469,464,Geography,Science: Geography,Science > Geography,2,True,0,"Content that studies Earth's physical features, human populations, cultural practices, economic systems, political boundaries, and spatial relationships between places and peoples.","This category focuses on the study of Earth's surface, places, and human-environment interactions, distinguishing it from Geology (subsurface structures), Environment (ecological systems), Space and Astronomy (celestial bodies), and other sciences that examine specific domains outside geography's holistic place-based framework."
470,464,Geology,Science: Geology,Science > Geology,2,True,0,"Content covering the study of Earth's materials, structures, processes, and history, including rocks, minerals, plate tectonics, earthquakes, volcanoes, and fossil records.","Geology focuses on the solid Earth and its physical composition and dynamic processes, distinguished from Chemistry (matter and reactions at molecular level), Physics (universal physical laws), Biological Sciences (living organisms), Genetics (heredity and genes), Geography (human and cultural landscapes), Environment (ecosystems and conservation), and Space and Astronomy (celestial bodies and the cosmos)."
471,464,Physics,Science: Physics,Science > Physics,2,True,0,"Physics encompasses the fundamental study of matter, energy, and forces, and the laws governing their interactions and motion across all scales from subatomic particles to the universe.","Physics is distinguished from its siblings by focusing on the universal principles of motion, force, and energy rather than the properties of living systems (Biological Sciences, Genetics), chemical composition and reactions (Chemistry), Earth systems (Environment, Geography, Geology), or celestial objects and their properties (Space and Astronomy)."
472,464,Space and Astronomy,Science: Space and Astronomy,Science > Space and Astronomy,2,True,0,"Content covering celestial objects, space exploration, astronomical phenomena, cosmology, and the study of planets, stars, galaxies, and the universe.","This category focuses on phenomena beyond Earth's atmosphere and the tools used to study them, distinguishing it from Physics (which covers fundamental forces and motion), Geography (which focuses on Earth's surface and features), and Geology (which studies Earth's interior composition and structure)."
473,,Shopping,Shopping: Shopping,Shopping,1,False,9,"Content about purchasing goods and services, including product selection, retail experiences, consumer transactions, and shopping-related information across general merchandise categories.","This category encompasses the act and practice of buying consumer products and services, distinguishing it from specialized shopping contexts like automotive purchases, real estate transactions, or food and drink establishments which have their own dedicated categories."
474,473,Coupons and Discounts,Shopping: Coupons and Discounts,Shopping > Coupons and Discounts,2,True,0,"This category contains content about obtaining and using coupons, promotional codes, rebates, and discount offers to reduce the cost of purchases across various product categories.","This category focuses specifically on the mechanics of finding and applying discounts, while ""Sales and Promotions"" covers broader marketing events and ""Flower Shopping,"" ""Gifts and Greetings Cards,"" ""Grocery Shopping,"" ""Holiday Shopping,"" ""Household Supplies,"" and ""Children's Games and Toys"" address shopping within specific product domains."
475,473,Flower Shopping,Shopping: Flower Shopping,Shopping > Flower Shopping,2,True,0,"Flower Shopping is the purchase or ordering of cut flowers, potted plants, floral arrangements, and flowering plants for personal use, decoration, or gifting purposes.","Flower Shopping differs from Gifts and Greetings Cards by focusing specifically on botanical products rather than pre-made gift items or cards, and differs from Grocery Shopping by targeting ornamental or horticultural items rather than food and consumables."
476,473,Gifts and Greetings Cards,Shopping: Gifts and Greetings Cards,Shopping > Gifts and Greetings Cards,2,True,0,Content about purchasing gift items and greeting cards for various occasions and recipients.,"This category focuses on curated gift selection and greeting card purchases, distinguishing it from Flower Shopping (floral gifts specifically), Holiday Shopping (seasonal occasion-based shopping broadly), Children's Games and Toys (entertainment products for kids), and promotional categories like Coupons, Sales, and Lotteries."
477,473,Grocery Shopping,Shopping: Grocery Shopping,Shopping > Grocery Shopping,2,True,0,"Grocery shopping involves purchasing food, beverages, and basic consumable items from supermarkets, farmers markets, or grocery stores for household consumption.","This category is distinguished from its siblings by focusing specifically on edible and drinkable products for regular consumption, rather than non-food household items, gifts, flowers, toys, lottery products, or discount/promotional shopping strategies."
478,473,Holiday Shopping,Shopping: Holiday Shopping,Shopping > Holiday Shopping,2,True,0,"Holiday Shopping encompasses the purchase of seasonal items, decorations, and gift-related products specifically for holidays and festive occasions throughout the year.","This category focuses on holiday-specific merchandise and seasonal buying, whereas Gifts and Greetings Cards covers general gift-giving year-round, Sales and Promotions highlights discount events, and Flower Shopping, Grocery Shopping, and Household Supplies address non-holiday-specific product categories."
479,473,Household Supplies,Shopping: Household Supplies,Shopping > Household Supplies,2,True,0,"Household Supplies encompasses transactions for purchasing non-food items used in cleaning, maintenance, and daily operations of a home, such as detergents, paper products, tools, and hardware.","This category differs from its siblings by focusing on functional home management products rather than groceries (food items), gifts and cards (occasion-based purchases), toys (entertainment for children), discounts (pricing mechanisms), flowers (botanical gifts), holiday-specific shopping, or games of chance."
480,473,Lotteries and Scratchcards,Shopping: Lotteries and Scratchcards,Shopping > Lotteries and Scratchcards,2,True,0,"Content about purchasing lottery tickets, scratch-off cards, and similar games of chance where participants buy tickets or cards with the hope of winning prizes or money.","This category focuses on games of chance and gambling products purchased for entertainment, distinguishing it from Coupons and Discounts (which reduce prices), Sales and Promotions (which advertise existing products), and Gifts and Greetings Cards (which are given to others rather than played by the purchaser)."
481,473,Sales and Promotions,Shopping: Sales and Promotions,Shopping > Sales and Promotions,2,True,0,"This category contains information about sales events, promotional offers, seasonal discounts, and special deals available across retail stores and online merchants.","It differs from its siblings by focusing on temporary price reductions and marketing promotions rather than specific product categories (groceries, flowers, toys, gifts) or specific discount mechanisms (coupons, lotteries)."
482,473,Children's Games and Toys,Shopping: Children's Games and Toys,Shopping > Children's Games and Toys,2,True,0,"Content about purchasing games, toys, puzzles, and playsets designed for children's entertainment and development.","This category focuses specifically on products for child play and amusement, whereas Gifts and Greetings Cards encompasses broader gifting occasions, Household Supplies covers non-entertainment items, and Holiday Shopping and Sales and Promotions are shopping contexts rather than product categories."
483,,Sports,Sports: Sports,Sports,1,False,52,"Content about competitive athletic activities, recreational games, professional sports leagues, and organized physical competitions.","Sports is distinguished from Hobbies & Interests by focusing specifically on competitive or organized athletic pursuits rather than general pastimes, and differs from Healthy Living by emphasizing performance, competition, and sports themselves rather than health outcomes or fitness advice."
484,483,American Football,Sports: American Football,Sports > American Football,2,True,0,"Content about the sport of American football, including professional, collegiate, and amateur leagues, players, teams, games, rules, and strategy specific to this sport.","This category covers American football exclusively, distinguishing it from related sports like rugby, Australian rules football, and Canadian football, as well as from other team sports like soccer and basketball."
485,483,Boxing,Sports: Boxing,Sports > Boxing,2,True,0,"Content about the sport of boxing, including professional and amateur competitions, fighters, training techniques, rules, history, and related events.","Boxing is distinguished from other combat sports like Wrestling and Martial Arts by its focus on punching with gloved hands as the primary striking method, and from Weightlifting and Bodybuilding by emphasizing competitive fighting rather than strength training or physique competition."
486,483,Cheerleading,Sports: Cheerleading,Sports > Cheerleading,2,True,0,"Cheerleading is an athletic activity involving organized routines of chants, dance, acrobatics, and stunts performed to entertain crowds and support teams at sporting events.","This category encompasses the competitive sport and performance art of cheerleading itself, distinct from the sports it typically supports (like Football or Basketball) and from related athletic disciplines like Gymnastics or Dance that lack cheerleading's team-oriented crowd engagement component."
487,483,College Sports,Sports: College Sports,Sports > College Sports,2,False,3,"Content about athletic competitions, teams, athletes, and events organized by colleges and universities across all sports disciplines.","This category encompasses the collegiate level of competition itself, while sibling categories cover specific sports regardless of competitive level, and child categories focus on individual college sports."
488,487,College Football,Sports: College Football,Sports > College Sports > College Football,3,True,0,"Content about American football played by student-athletes at the college and university level, including games, teams, players, coaches, conferences, and championships.","This category focuses exclusively on college-level football, distinguishing it from professional football content and from college basketball and baseball which cover different sports."
489,487,College Basketball,Sports: College Basketball,Sports > College Sports > College Basketball,3,True,0,"Content covering NCAA Division I, II, and III basketball teams, players, coaches, conferences, tournaments, and games at the collegiate level.","This category differs from its siblings by focusing exclusively on the basketball sport, whereas College Football covers gridiron competition and College Baseball covers diamond play."
490,487,College Baseball,Sports: College Baseball,Sports > College Sports > College Baseball,3,True,0,"College Baseball encompasses competitive baseball programs, teams, players, and events at the collegiate level, including NCAA Division I, II, and III competitions, conferences, and championships.","This category focuses exclusively on baseball played by college-affiliated athletes, distinguishing it from professional baseball content and from other collegiate sports like football and basketball that have their own dedicated categories."
491,483,Cricket,Sports: Cricket,Sports > Cricket,2,True,0,"Cricket is a bat-and-ball team sport played between two teams of eleven players on an oval field, where players score runs by hitting a bowled ball and running between wickets.","Cricket is distinguished from other team sports by its unique equipment (wickets, stumps), field configuration (oval with creases), and scoring system based on runs and wickets, setting it apart from baseball, softball, rugby, and other bat-and-ball or field sports among its siblings."
492,483,Cycling,Sports: Cycling,Sports > Cycling,2,True,0,"Content about bicycle racing, mountain biking, BMX, road cycling, track cycling, and related competitive or recreational cycling activities.","Cycling is distinguished from other sports by its focus on human-powered bicycles as the primary equipment and method of propulsion, rather than other vehicles, animal assistance, or non-wheeled athletic disciplines."
493,483,Darts,Sports: Darts,Sports > Darts,2,True,0,Darts is a competitive sport in which players throw small pointed missiles at a circular target board to score points based on precision and accuracy.,"Darts is distinguished from its siblings by being a stationary, precision-based sport played at close range with hand-thrown projectiles, rather than involving full-body athleticism, larger playing areas, or implement-based competition like bowling or snooker."
494,483,Disabled Sports,Sports: Disabled Sports,Sports > Disabled Sports,2,True,0,"Content about athletic competitions, training, and events specifically designed for or inclusive of athletes with physical, sensory, or intellectual disabilities, including Paralympic sports and adaptive sports programs.","This category is distinguished from all sibling categories by its focus on disability accommodation and inclusion as the defining characteristic, rather than organizing content by a specific sport type or discipline that applies uniformly to non-disabled athletes."
