id,parent_id,name,display_name,tier1,tier2,tier3,tier4,path,depth,is_leaf,children_count
402,398,Motor Insurance,Personal Finance: Motor Insurance,Personal Finance,Insurance,Motor Insurance,,Personal Finance > Insurance > Motor Insurance,3,True,0
403,398,Pet Insurance,Personal Finance: Pet Insurance,Personal Finance,Insurance,Pet Insurance,,Personal Finance > Insurance > Pet Insurance,3,True,0
404,398,Travel Insurance,Personal Finance: Travel Insurance,Personal Finance,Insurance,Travel Insurance,,Personal Finance > Insurance > Travel Insurance,3,True,0
405,391,Personal Debt,Personal Finance: Personal Debt,Personal Finance,Personal Debt,,,Personal Finance > Personal Debt,2,False,4
406,405,Credit Cards,Personal Finance: Credit Cards,Personal Finance,Personal Debt,Credit Cards,,Personal Finance > Personal Debt > Credit Cards,3,True,0
407,405,Home Financing,Personal Finance: Home Financing,Personal Finance,Personal Debt,Home Financing,,Personal Finance > Personal Debt > Home Financing,3,True,0
408,405,Personal Loans,Personal Finance: Personal Loans,Personal Finance,Personal Debt,Personal Loans,,Personal Finance > Personal Debt > Personal Loans,3,True,0
409,405,Student Loans,Personal Finance: Student Loans,Personal Finance,Personal Debt,Student Loans,,Personal Finance > Personal Debt > Student Loans,3,True,0
410,391,Personal Investing,Personal Finance: Personal Investing,Personal Finance,Personal Investing,,,Personal Finance > Personal Investing,2,False,4
411,410,Hedge Funds,Personal Finance: Hedge Funds,Personal Finance,Personal Investing,Hedge Funds,,Personal Finance > Personal Investing > Hedge Funds,3,True,0
412,410,Mutual Funds,Personal Finance: Mutual Funds,Personal Finance,Personal Investing,Mutual Funds,,Personal Finance > Personal Investing > Mutual Funds,3,True,0
413,410,Options,Personal Finance: Options,Personal Finance,Personal Investing,Options,,Personal Finance > Personal Investing > Options,3,True,0
414,410,Stocks and Bonds,Personal Finance: Stocks and Bonds,Personal Finance,Personal Investing,Stocks and Bonds,,Personal Finance > Personal Investing > Stocks and Bonds,3,True,0
415,391,Personal Taxes,Personal Finance: Personal Taxes,Personal Finance,Personal Taxes,,,Personal Finance > Personal Taxes,2,True,0
416,391,Retirement Planning,Personal Finance: Retirement Planning,Personal Finance,Retirement Planning,,,Personal Finance > Retirement Planning,2,True,0
417,391,Home Utilities,Personal Finance: Home Utilities,Personal Finance,Home Utilities,,,Personal Finance > Home Utilities,2,False,4
418,417,Gas and Electric,Personal Finance: Gas and Electric,Personal Finance,Home Utilities,Gas and Electric,,Personal Finance > Home Utilities > Gas and Electric,3,True,0
419,417,Internet Service Providers,Personal Finance: Internet Service Providers,Personal Finance,Home Utilities,Internet Service Providers,,Personal Finance > Home Utilities > Internet Service Providers,3,True,0
420,417,Phone Services,Personal Finance: Phone Services,Personal Finance,Home Utilities,Phone Services,,Personal Finance > Home Utilities > Phone Services,3,True,0
421,417,Water Services,Personal Finance: Water Services,Personal Finance,Home Utilities,Water Services,,Personal Finance > Home Utilities > Water Services,3,True,0
422,,Pets,Pets: Pets,Pets,,,,Pets,1,False,9
423,422,Birds,Pets: Birds,Pets,Birds,,,Pets > Birds,2,True,0
424,422,Cats,Pets: Cats,Pets,Cats,,,Pets > Cats,2,True,0
425,422,Dogs,Pets: Dogs,Pets,Dogs,,,Pets > Dogs,2,True,0
426,422,Fish and Aquariums,Pets: Fish and Aquariums,Pets,Fish and Aquariums,,,Pets > Fish and Aquariums,2,True,0
427,422,Large Animals,Pets: Large Animals,Pets,Large Animals,,,Pets > Large Animals,2,True,0
428,422,Pet Adoptions,Pets: Pet Adoptions,Pets,Pet Adoptions,,,Pets > Pet Adoptions,2,True,0
429,422,Reptiles,Pets: Reptiles,Pets,Reptiles,,,Pets > Reptiles,2,True,0
430,422,Veterinary Medicine,Pets: Veterinary Medicine,Pets,Veterinary Medicine,,,Pets > Veterinary Medicine,2,True,0
431,422,Pet Supplies,Pets: Pet Supplies,Pets,Pet Supplies,,,Pets > Pet Supplies,2,True,0
432,,Pop Culture,Pop Culture: Pop Culture,Pop Culture,,,,Pop Culture,1,False,8
433,432,Celebrity Deaths,Pop Culture: Celebrity Deaths,Pop Culture,Celebrity Deaths,,,Pop Culture > Celebrity Deaths,2,True,0
434,432,Celebrity Families,Pop Culture: Celebrity Families,Pop Culture,Celebrity Families,,,Pop Culture > Celebrity Families,2,True,0
435,432,Celebrity Homes,Pop Culture: Celebrity Homes,Pop Culture,Celebrity Homes,,,Pop Culture > Celebrity Homes,2,True,0
436,432,Celebrity Pregnancy,Pop Culture: Celebrity Pregnancy,Pop Culture,Celebrity Pregnancy,,,Pop Culture > Celebrity Pregnancy,2,True,0
437,432,Celebrity Relationships,Pop Culture: Celebrity Relationships,Pop Culture,Celebrity Relationships,,,Pop Culture > Celebrity Relationships,2,True,0
438,432,Celebrity Scandal,Pop Culture: Celebrity Scandal,Pop Culture,Celebrity Scandal,,,Pop Culture > Celebrity Scandal,2,True,0
439,432,Celebrity Style,Pop Culture: Celebrity Style,Pop Culture,Celebrity Style,,,Pop Culture > Celebrity Style,2,True,0
440,432,Humor and Satire,Pop Culture: Humor and Satire,Pop Culture,Humor and Satire,,,Pop Culture > Humor and Satire,2,True,0
441,,Real Estate,Real Estate: Real Estate,Real Estate,,,,Real Estate,1,False,11
442,441,Apartments,Real Estate: Apartments,Real Estate,Apartments,,,Real Estate > Apartments,2,True,0
443,441,Retail Property,Real Estate: Retail Property,Real Estate,Retail Property,,,Real Estate > Retail Property,2,True,0
444,441,Vacation Properties,Real Estate: Vacation Properties,Real Estate,Vacation Properties,,,Real Estate > Vacation Properties,2,True,0
445,441,Developmental Sites,Real Estate: Developmental Sites,Real Estate,Developmental Sites,,,Real Estate > Developmental Sites,2,True,0
446,441,Hotel Properties,Real Estate: Hotel Properties,Real Estate,Hotel Properties,,,Real Estate > Hotel Properties,2,True,0
447,441,Houses,Real Estate: Houses,Real Estate,Houses,,,Real Estate > Houses,2,True,0
448,441,Industrial Property,Real Estate: Industrial Property,Real Estate,Industrial Property,,,Real Estate > Industrial Property,2,True,0
449,441,Land and Farms,Real Estate: Land and Farms,Real Estate,Land and Farms,,,Real Estate > Land and Farms,2,True,0
450,441,Office Property,Real Estate: Office Property,Real Estate,Office Property,,,Real Estate > Office Property,2,True,0
451,441,Real Estate Buying and Selling,Real Estate: Real Estate Buying and Selling,Real Estate,Real Estate Buying and Selling,,,Real Estate > Real Estate Buying and Selling,2,True,0
452,441,Real Estate Renting and Leasing,Real Estate: Real Estate Renting and Leasing,Real Estate,Real Estate Renting and Leasing,,,Real Estate > Real Estate Renting and Leasing,2,True,0
453,,Religion & Spirituality,Religion & Spirituality: Religion & Spirituality,Religion & Spirituality,,,,Religion & Spirituality,1,False,10
454,453,Agnosticism,Religion & Spirituality: Agnosticism,Religion & Spirituality,Agnosticism,,,Religion & Spirituality > Agnosticism,2,True,0
455,453,Spirituality,Religion & Spirituality: Spirituality,Religion & Spirituality,Spirituality,,,Religion & Spirituality > Spirituality,2,True,0
456,453,Astrology,Religion & Spirituality: Astrology,Religion & Spirituality,Astrology,,,Religion & Spirituality > Astrology,2,True,0
457,453,Atheism,Religion & Spirituality: Atheism,Religion & Spirituality,Atheism,,,Religion & Spirituality > Atheism,2,True,0
458,453,Buddhism,Religion & Spirituality: Buddhism,Religion & Spirituality,Buddhism,,,Religion & Spirituality > Buddhism,2,True,0
459,453,Christianity,Religion & Spirituality: Christianity,Religion & Spirituality,Christianity,,,Religion & Spirituality > Christianity,2,True,0
460,453,Hinduism,Religion & Spirituality: Hinduism,Religion & Spirituality,Hinduism,,,Religion & Spirituality > Hinduism,2,True,0
461,453,Islam,Religion & Spirituality: Islam,Religion & Spirituality,Islam,,,Religion & Spirituality > Islam,2,True,0
462,453,Judaism,Religion & Spirituality: Judaism,Religion & Spirituality,Judaism,,,Religion & Spirituality > Judaism,2,True,0
463,453,Sikhism,Religion & Spirituality: Sikhism,Religion & Spirituality,Sikhism,,,Religion & Spirituality > Sikhism,2,True,0
464,,Science,Science: Science,Science,,,,Science,1,False,8
465,464,Biological Sciences,Science: Biological Sciences,Science,Biological Sciences,,,Science > Biological Sciences,2,True,0
466,464,Chemistry,Science: Chemistry,Science,Chemistry,,,Science > Chemistry,2,True,0
467,464,Environment,Science: Environment,Science,Environment,,,Science > Environment,2,True,0
468,464,Genetics,Science: Genetics,Science,Genetics,,,Science > Genetics,2,True,0
469,464,Geography,Science: Geography,Science,Geography,,,Science > Geography,2,True,0
470,464,Geology,Science: Geology,Science,Geology,,,Science > Geology,2,True,0
471,464,Physics,Science: Physics,Science,Physics,,,Science > Physics,2,True,0
472,464,Space and Astronomy,Science: Space and Astronomy,Science,Space and Astronomy,,,Science > Space and Astronomy,2,True,0
473,,Shopping,Shopping: Shopping,Shopping,,,,Shopping,1,False,9
474,473,Coupons and Discounts,Shopping: Coupons and Discounts,Shopping,Coupons and Discounts,,,Shopping > Coupons and Discounts,2,True,0
475,473,Flower Shopping,Shopping: Flower Shopping,Shopping,Flower Shopping,,,Shopping > Flower Shopping,2,True,0
476,473,Gifts and Greetings Cards,Shopping: Gifts and Greetings Cards,Shopping,Gifts and Greetings Cards,,,Shopping > Gifts and Greetings Cards,2,True,0
477,473,Grocery Shopping,Shopping: Grocery Shopping,Shopping,Grocery Shopping,,,Shopping > Grocery Shopping,2,True,0
478,473,Holiday Shopping,Shopping: Holiday Shopping,Shopping,Holiday Shopping,,,Shopping > Holiday Shopping,2,True,0
479,473,Household Supplies,Shopping: Household Supplies,Shopping,Household Supplies,,,Shopping > Household Supplies,2,True,0
480,473,Lotteries and Scratchcards,Shopping: Lotteries and Scratchcards,Shopping,Lotteries and Scratchcards,,,Shopping > Lotteries and Scratchcards,2,True,0
481,473,Sales and Promotions,Shopping: Sales and Promotions,Shopping,Sales and Promotions,,,Shopping > Sales and Promotions,2,True,0
482,473,Children's Games and Toys,Shopping: Children's Games and Toys,Shopping,Children's Games and Toys,,,Shopping > Children's Games and Toys,2,True,0
483,,Sports,Sports: Sports,Sports,,,,Sports,1,False,52
484,483,American Football,Sports: American Football,Sports,American Football,,,Sports > American Football,2,True,0
485,483,Boxing,Sports: Boxing,Sports,Boxing,,,Sports > Boxing,2,True,0
486,483,Cheerleading,Sports: Cheerleading,Sports,Cheerleading,,,Sports > Cheerleading,2,True,0
487,483,College Sports,Sports: College Sports,Sports,College Sports,,,Sports > College Sports,2,False,3
488,487,College Football,Sports: College Football,Sports,College Sports,College Football,,Sports > College Sports > College Football,3,True,0
489,487,College Basketball,Sports: College Basketball,Sports,College Sports,College Basketball,,Sports > College Sports > College Basketball,3,True,0
490,487,College Baseball,Sports: College Baseball,Sports,College Sports,College Baseball,,Sports > College Sports > College Baseball,3,True,0
491,483,Cricket,Sports: Cricket,Sports,Cricket,,,Sports > Cricket,2,True,0
492,483,Cycling,Sports: Cycling,Sports,Cycling,,,Sports > Cycling,2,True,0
493,483,Darts,Sports: Darts,Sports,Darts,,,Sports > Darts,2,True,0
494,483,Disabled Sports,Sports: Disabled Sports,Sports,Disabled Sports,,,Sports > Disabled Sports,2,True,0
495,483,Diving,Sports: Diving,Sports,Diving,,,Sports > Diving,2,True,0
496,483,Equine Sports,Sports: Equine Sports,Sports,Equine Sports,,,Sports > Equine Sports,2,True,0
497,483,Horse Racing,Sports: Horse Racing,Sports,Equine Sports,Horse Racing,,Sports > Equine Sports > Horse Racing,3,True,0
498,483,Extreme Sports,Sports: Extreme Sports,Sports,Extreme Sports,,,Sports > Extreme Sports,2,False,8
499,498,Canoeing and Kayaking,Sports: Canoeing and Kayaking,Sports,Extreme Sports,Canoeing and Kayaking,,Sports > Extreme Sports > Canoeing and Kayaking,3,True,0
500,498,Climbing,Sports: Climbing,Sports,Extreme Sports,Climbing,,Sports > Extreme Sports > Climbing,3,True,0
501,498,Paintball,Sports: Paintball,Sports,Extreme Sports,Paintball,,Sports > Extreme Sports > Paintball,3,True,0
502,498,Scuba Diving,Sports: Scuba Diving,Sports,Extreme Sports,Scuba Diving,,Sports > Extreme Sports > Scuba Diving,3,True,0
503,498,Skateboarding,Sports: Skateboarding,Sports,Extreme Sports,Skateboarding,,Sports > Extreme Sports > Skateboarding,3,True,0
504,498,Snowboarding,Sports: Snowboarding,Sports,Extreme Sports,Snowboarding,,Sports > Extreme Sports > Snowboarding,3,True,0
505,498,Surfing and Bodyboarding,Sports: Surfing and Bodyboarding,Sports,Extreme Sports,Surfing and Bodyboarding,,Sports > Extreme Sports > Surfing and Bodyboarding,3,True,0
506,498,Waterskiing and Wakeboarding,Sports: Waterskiing and Wakeboarding,Sports,Extreme Sports,Waterskiing and Wakeboarding,,Sports > Extreme Sports > Waterskiing and Wakeboarding,3,True,0
507,483,Australian Rules Football,Sports: Australian Rules Football,Sports,Australian Rules Football,,,Sports > Australian Rules Football,2,True,0
508,483,Fantasy Sports,Sports: Fantasy Sports,Sports,Fantasy Sports,,,Sports > Fantasy Sports,2,True,0
509,483,Field Hockey,Sports: Field Hockey,Sports,Field Hockey,,,Sports > Field Hockey,2,True,0
510,483,Figure Skating,Sports: Figure Skating,Sports,Figure Skating,,,Sports > Figure Skating,2,True,0
511,483,Fishing Sports,Sports: Fishing Sports,Sports,Fishing Sports,,,Sports > Fishing Sports,2,True,0
512,483,Golf,Sports: Golf,Sports,Golf,,,Sports > Golf,2,True,0
513,483,Gymnastics,Sports: Gymnastics,Sports,Gymnastics,,,Sports > Gymnastics,2,True,0
514,483,Hunting and Shooting,Sports: Hunting and Shooting,Sports,Hunting and Shooting,,,Sports > Hunting and Shooting,2,True,0
515,483,Ice Hockey,Sports: Ice Hockey,Sports,Ice Hockey,,,Sports > Ice Hockey,2,True,0
516,483,Inline Skating,Sports: Inline Skating,Sports,Inline Skating,,,Sports > Inline Skating,2,True,0
517,483,Lacrosse,Sports: Lacrosse,Sports,Lacrosse,,,Sports > Lacrosse,2,True,0
518,483,Auto Racing,Sports: Auto Racing,Sports,Auto Racing,,,Sports > Auto Racing,2,False,1
519,518,Motorcycle Sports,Sports: Motorcycle Sports,Sports,Auto Racing,Motorcycle Sports,,Sports > Auto Racing > Motorcycle Sports,3,True,0
520,483,Martial Arts,Sports: Martial Arts,Sports,Martial Arts,,,Sports > Martial Arts,2,True,0
521,483,Olympic Sports,Sports: Olympic Sports,Sports,Olympic Sports,,,Sports > Olympic Sports,2,False,2
522,521,Summer Olympic Sports,Sports: Summer Olympic Sports,Sports,Olympic Sports,Summer Olympic Sports,,Sports > Olympic Sports > Summer Olympic Sports,3,True,0
523,521,Winter Olympic Sports,Sports: Winter Olympic Sports,Sports,Olympic Sports,Winter Olympic Sports,,Sports > Olympic Sports > Winter Olympic Sports,3,True,0
524,483,Poker and Professional Gambling,Sports: Poker and Professional Gambling,Sports,Poker and Professional Gambling,,,Sports > Poker and Professional Gambling,2,True,0
525,483,Rodeo,Sports: Rodeo,Sports,Rodeo,,,Sports > Rodeo,2,True,0
526,483,Rowing,Sports: Rowing,Sports,Rowing,,,Sports > Rowing,2,True,0
527,483,Rugby,Sports: Rugby,Sports,Rugby,,,Sports > Rugby,2,False,2
528,527,Rugby League,Sports: Rugby League,Sports,Rugby,Rugby League,,Sports > Rugby > Rugby League,3,True,0
529,527,Rugby Union,Sports: Rugby Union,Sports,Rugby,Rugby Union,,Sports > Rugby > Rugby Union,3,True,0
530,483,Sailing,Sports: Sailing,Sports,Sailing,,,Sports > Sailing,2,True,0
531,483,Skiing,Sports: Skiing,Sports,Skiing,,,Sports > Skiing,2,True,0
532,483,Snooker/Pool/Billiards,Sports: Snooker/Pool/Billiards,Sports,Snooker/Pool/Billiards,,,Sports > Snooker/Pool/Billiards,2,True,0
533,483,Soccer,Sports: Soccer,Sports,Soccer,,,Sports > Soccer,2,True,0
534,483,Badminton,Sports: Badminton,Sports,Badminton,,,Sports > Badminton,2,True,0
535,483,Softball,Sports: Softball,Sports,Softball,,,Sports > Softball,2,True,0
536,483,Squash,Sports: Squash,Sports,Squash,,,Sports > Squash,2,True,0
537,483,Swimming,Sports: Swimming,Sports,Swimming,,,Sports > Swimming,2,True,0
538,483,Table Tennis,Sports: Table Tennis,Sports,Table Tennis,,,Sports > Table Tennis,2,True,0
539,483,Tennis,Sports: Tennis,Sports,Tennis,,,Sports > Tennis,2,True,0
540,483,Track and Field,Sports: Track and Field,Sports,Track and Field,,,Sports > Track and Field,2,True,0
541,483,Volleyball,Sports: Volleyball,Sports,Volleyball,,,Sports > Volleyball,2,True,0
542,483,Walking,Sports: Walking,Sports,Walking,,,Sports > Walking,2,True,0
543,483,Water Polo,Sports: Water Polo,Sports,Water Polo,,,Sports > Water Polo,2,True,0
544,483,Weightlifting,Sports: Weightlifting,Sports,Weightlifting,,,Sports > Weightlifting,2,True,0
545,483,Baseball,Sports: Baseball,Sports,Baseball,,,Sports > Baseball,2,True,0
546,483,Wrestling,Sports: Wrestling,Sports,Wrestling,,,Sports > Wrestling,2,True,0
547,483,Basketball,Sports: Basketball,Sports,Basketball,,,Sports > Basketball,2,True,0
548,483,Beach Volleyball,Sports: Beach Volleyball,Sports,Beach Volleyball,,,Sports > Beach Volleyball,2,True,0
549,483,Bodybuilding,Sports: Bodybuilding,Sports,Bodybuilding,,,Sports > Bodybuilding,2,True,0
550,483,Bowling,Sports: Bowling,Sports,Bowling,,,Sports > Bowling,2,True,0
551,483,Sports Equipment,Sports: Sports Equipment,Sports,Sports Equipment,,,Sports > Sports Equipment,2,True,0
552,,Style & Fashion,Style & Fashion: Style & Fashion,Style & Fashion,,,,Style & Fashion,1,False,10
553,552,Beauty,Style & Fashion: Beauty,Style & Fashion,Beauty,,,Style & Fashion > Beauty,2,False,6
554,553,Hair Care,Style & Fashion: Hair Care,Style & Fashion,Beauty,Hair Care,,Style & Fashion > Beauty > Hair Care,3,True,0
555,553,Makeup and Accessories,Style & Fashion: Makeup and Accessories,Style & Fashion,Beauty,Makeup and Accessories,,Style & Fashion > Beauty > Makeup and Accessories,3,True,0
556,553,Nail Care,Style & Fashion: Nail Care,Style & Fashion,Beauty,Nail Care,,Style & Fashion > Beauty > Nail Care,3,True,0
557,553,Natural and Organic Beauty,Style & Fashion: Natural and Organic Beauty,Style & Fashion,Beauty,Natural and Organic Beauty,,Style & Fashion > Beauty > Natural and Organic Beauty,3,True,0
558,553,Perfume and Fragrance,Style & Fashion: Perfume and Fragrance,Style & Fashion,Beauty,Perfume and Fragrance,,Style & Fashion > Beauty > Perfume and Fragrance,3,True,0
559,553,Skin Care,Style & Fashion: Skin Care,Style & Fashion,Beauty,Skin Care,,Style & Fashion > Beauty > Skin Care,3,True,0
560,552,Women's Fashion,Style & Fashion: Women's Fashion,Style & Fashion,Women's Fashion,,,Style & Fashion > Women's Fashion,2,False,3
561,560,Women's Accessories,Style & Fashion: Women's Accessories,Style & Fashion,Women's Fashion,Women's Accessories,,Style & Fashion > Women's Fashion > Women's Accessories,3,False,4
562,561,Women's Glasses,Style & Fashion: Women's Glasses,Style & Fashion,Women's Fashion,Women's Accessories,Women's Glasses,Style & Fashion > Women's Fashion > Women's Accessories > Women's Glasses,4,True,0
563,561,Women's Handbags and Wallets,Style & Fashion: Women's Handbags and Wallets,Style & Fashion,Women's Fashion,Women's Accessories,Women's Handbags and Wallets,Style & Fashion > Women's Fashion > Women's Accessories > Women's Handbags and Wallets,4,True,0
564,561,Women's Hats and Scarves,Style & Fashion: Women's Hats and Scarves,Style & Fashion,Women's Fashion,Women's Accessories,Women's Hats and Scarves,Style & Fashion > Women's Fashion > Women's Accessories > Women's Hats and Scarves,4,True,0
565,561,Women's Jewelry and Watches,Style & Fashion: Women's Jewelry and Watches,Style & Fashion,Women's Fashion,Women's Accessories,Women's Jewelry and Watches,Style & Fashion > Women's Fashion > Women's Accessories > Women's Jewelry and Watches,4,True,0
566,560,Women's Clothing,Style & Fashion: Women's Clothing,Style & Fashion,Women's Fashion,Women's Clothing,,Style & Fashion > Women's Fashion > Women's Clothing,3,False,6
567,566,Women's Business Wear,Style & Fashion: Women's Business Wear,Style & Fashion,Women's Fashion,Women's Clothing,Women's Business Wear,Style & Fashion > Women's Fashion > Women's Clothing > Women's Business Wear,4,True,0
568,566,Women's Casual Wear,Style & Fashion: Women's Casual Wear,Style & Fashion,Women's Fashion,Women's Clothing,Women's Casual Wear,Style & Fashion > Women's Fashion > Women's Clothing > Women's Casual Wear,4,True,0
569,566,Women's Formal Wear,Style & Fashion: Women's Formal Wear,Style & Fashion,Women's Fashion,Women's Clothing,Women's Formal Wear,Style & Fashion > Women's Fashion > Women's Clothing > Women's Formal Wear,4,True,0
570,566,Women's Intimates and Sleepwear,Style & Fashion: Women's Intimates and Sleepwear,Style & Fashion,Women's Fashion,Women's Clothing,Women's Intimates and Sleepwear,Style & Fashion > Women's Fashion > Women's Clothing > Women's Intimates and Sleepwear,4,True,0
571,566,Women's Outerwear,Style & Fashion: Women's Outerwear,Style & Fashion,Women's Fashion,Women's Clothing,Women's Outerwear,Style & Fashion > Women's Fashion > Women's Clothing > Women's Outerwear,4,True,0
572,566,Women's Sportswear,Style & Fashion: Women's Sportswear,Style & Fashion,Women's Fashion,Women's Clothing,Women's Sportswear,Style & Fashion > Women's Fashion > Women's Clothing > Women's Sportswear,4,True,0
573,560,Women's Shoes and Footwear,Style & Fashion: Women's Shoes and Footwear,Style & Fashion,Women's Fashion,Women's Shoes and Footwear,,Style & Fashion > Women's Fashion > Women's Shoes and Footwear,3,True,0
574,552,Body Art,Style & Fashion: Body Art,Style & Fashion,Body Art,,,Style & Fashion > Body Art,2,True,0
575,552,Children's Clothing,Style & Fashion: Children's Clothing,Style & Fashion,Children's Clothing,,,Style & Fashion > Children's Clothing,2,True,0
576,552,Designer Clothing,Style & Fashion: Designer Clothing,Style & Fashion,Designer Clothing,,,Style & Fashion > Designer Clothing,2,True,0
577,552,Fashion Trends,Style & Fashion: Fashion Trends,Style & Fashion,Fashion Trends,,,Style & Fashion > Fashion Trends,2,True,0
578,552,High Fashion,Style & Fashion: High Fashion,Style & Fashion,High Fashion,,,Style & Fashion > High Fashion,2,True,0
579,552,Men's Fashion,Style & Fashion: Men's Fashion,Style & Fashion,Men's Fashion,,,Style & Fashion > Men's Fashion,2,False,3
580,579,Men's Accessories,Style & Fashion: Men's Accessories,Style & Fashion,Men's Fashion,Men's Accessories,,Style & Fashion > Men's Fashion > Men's Accessories,3,False,1
581,580,Men's Jewelry and Watches,Style & Fashion: Men's Jewelry and Watches,Style & Fashion,Men's Fashion,Men's Accessories,Men's Jewelry and Watches,Style & Fashion > Men's Fashion > Men's Accessories > Men's Jewelry and Watches,4,True,0
582,579,Men's Clothing,Style & Fashion: Men's Clothing,Style & Fashion,Men's Fashion,Men's Clothing,,Style & Fashion > Men's Fashion > Men's Clothing,3,False,6
583,582,Men's Business Wear,Style & Fashion: Men's Business Wear,Style & Fashion,Men's Fashion,Men's Clothing,Men's Business Wear,Style & Fashion > Men's Fashion > Men's Clothing > Men's Business Wear,4,True,0
584,582,Men's Casual Wear,Style & Fashion: Men's Casual Wear,Style & Fashion,Men's Fashion,Men's Clothing,Men's Casual Wear,Style & Fashion > Men's Fashion > Men's Clothing > Men's Casual Wear,4,True,0
585,582,Men's Formal Wear,Style & Fashion: Men's Formal Wear,Style & Fashion,Men's Fashion,Men's Clothing,Men's Formal Wear,Style & Fashion > Men's Fashion > Men's Clothing > Men's Formal Wear,4,True,0
586,582,Men's Outerwear,Style & Fashion: Men's Outerwear,Style & Fashion,Men's Fashion,Men's Clothing,Men's Outerwear,Style & Fashion > Men's Fashion > Men's Clothing > Men's Outerwear,4,True,0
587,582,Men's Sportswear,Style & Fashion: Men's Sportswear,Style & Fashion,Men's Fashion,Men's Clothing,Men's Sportswear,Style & Fashion > Men's Fashion > Men's Clothing > Men's Sportswear,4,True,0
588,582,Men's Underwear and Sleepwear,Style & Fashion: Men's Underwear and Sleepwear,Style & Fashion,Men's Fashion,Men's Clothing,Men's Underwear and Sleepwear,Style & Fashion > Men's Fashion > Men's Clothing > Men's Underwear and Sleepwear,4,True,0
589,579,Men's Shoes and Footwear,Style & Fashion: Men's Shoes and Footwear,Style & Fashion,Men's Fashion,Men's Shoes and Footwear,,Style & Fashion > Men's Fashion > Men's Shoes and Footwear,3,True,0
590,552,Personal Care,Style & Fashion: Personal Care,Style & Fashion,Personal Care,,,Style & Fashion > Personal Care,2,False,4
591,590,Bath and Shower,Style & Fashion: Bath and Shower,Style & Fashion,Personal Care,Bath and Shower,,Style & Fashion > Personal Care > Bath and Shower,3,True,0
592,590,Deodorant and Antiperspirant,Style & Fashion: Deodorant and Antiperspirant,Style & Fashion,Personal Care,Deodorant and Antiperspirant,,Style & Fashion > Personal Care > Deodorant and Antiperspirant,3,True,0
593,590,Oral care,Style & Fashion: Oral care,Style & Fashion,Personal Care,Oral care,,Style & Fashion > Personal Care > Oral care,3,True,0
594,590,Shaving,Style & Fashion: Shaving,Style & Fashion,Personal Care,Shaving,,Style & Fashion > Personal Care > Shaving,3,True,0
595,552,Street Style,Style & Fashion: Street Style,Style & Fashion,Street Style,,,Style & Fashion > Street Style,2,True,0
596,,Technology & Computing,Technology & Computing: Technology & Computing,Technology & Computing,,,,Technology & Computing,1,False,6
597,596,Artificial Intelligence,Technology & Computing: Artificial Intelligence,Technology & Computing,Artificial Intelligence,,,Technology & Computing > Artificial Intelligence,2,True,0
598,596,Augmented Reality,Technology & Computing: Augmented Reality,Technology & Computing,Augmented Reality,,,Technology & Computing > Augmented Reality,2,True,0
599,596,Computing,Technology & Computing: Computing,Technology & Computing,Computing,,,Technology & Computing > Computing,2,False,9
600,599,Computer Networking,Technology & Computing: Computer Networking,Technology & Computing,Computing,Computer Networking,,Technology & Computing > Computing > Computer Networking,3,True,0
601,599,Computer Peripherals,Technology & Computing: Computer Peripherals,Technology & Computing,Computing,Computer Peripherals,,Technology & Computing > Computing > Computer Peripherals,3,True,0
602,599,Computer Software and Applications,Technology & Computing: Computer Software and Applications,Technology & Computing,Computing,Computer Software and Applications,,Technology & Computing > Computing > Computer Software and Applications,3,False,13
603,602,3-D Graphics,Technology & Computing: 3-D Graphics,Technology & Computing,Computing,Computer Software and Applications,3-D Graphics,Technology & Computing > Computing > Computer Software and Applications > 3-D Graphics,4,True,0
604,602,Photo Editing Software,Technology & Computing: Photo Editing Software,Technology & Computing,Computing,Computer Software and Applications,Photo Editing Software,Technology & Computing > Computing > Computer Software and Applications > Photo Editing Software,4,True,0
605,602,Shareware and Freeware,Technology & Computing: Shareware and Freeware,Technology & Computing,Computing,Computer Software and Applications,Shareware and Freeware,Technology & Computing > Computing > Computer Software and Applications > Shareware and Freeware,4,True,0
606,602,Video Software,Technology & Computing: Video Software,Technology & Computing,Computing,Computer Software and Applications,Video Software,Technology & Computing > Computing > Computer Software and Applications > Video Software,4,True,0
607,602,Web Conferencing,Technology & Computing: Web Conferencing,Technology & Computing,Computing,Computer Software and Applications,Web Conferencing,Technology & Computing > Computing > Computer Software and Applications > Web Conferencing,4,True,0
608,602,Antivirus Software,Technology & Computing: Antivirus Software,Technology & Computing,Computing,Computer Software and Applications,Antivirus Software,Technology & Computing > Computing > Computer Software and Applications > Antivirus Software,4,True,0
609,602,Browsers,Technology & Computing: Browsers,Technology & Computing,Computing,Computer Software and Applications,Browsers,Technology & Computing > Computing > Computer Software and Applications > Browsers,4,True,0
610,602,Computer Animation,Technology & Computing: Computer Animation,Technology & Computing,Computing,Computer Software and Applications,Computer Animation,Technology & Computing > Computing > Computer Software and Applications > Computer Animation,4,True,0
611,602,Databases,Technology & Computing: Databases,Technology & Computing,Computing,Computer Software and Applications,Databases,Technology & Computing > Computing > Computer Software and Applications > Databases,4,True,0
